xData0, data0, errData0, xTheory0, theory0, xData1, data1, errData1, xTheory1, theory1
0.42623291, 0.0915201306, 0.00247191033, 0.070703125, 0.100749716, 0.42623291, 0.0442673787, 0.00308342038, 0.070703125, 0.0823492557
0.428674316, 0.0885815397, 0.00247208697, 0.0710083008, 0.100712404, 0.428674316, 0.0382759273, 0.00308073285, 0.0710083008, 0.0821219906
0.431115723, 0.0900914371, 0.00247033376, 0.0713134766, 0.100675195, 0.431115723, 0.0405411161, 0.00307795579, 0.0713134766, 0.0818868801
0.433557129, 0.0889555365, 0.0024772458, 0.0716186523, 0.100638106, 0.433557129, 0.0428027958, 0.00308843587, 0.0716186523, 0.0816447735
0.435998535, 0.0873572752, 0.00247881597, 0.0719238281, 0.100601129, 0.435998535, 0.0440712869, 0.00308609286, 0.0719238281, 0.0813965052
0.438439941, 0.0902934968, 0.00247790061, 0.0722290039, 0.100564264, 0.438439941, 0.0442310497, 0.00308842171, 0.0722290039, 0.0811429396
0.440881348, 0.0854196846, 0.00248554144, 0.0725341797, 0.10052751, 0.440881348, 0.0388442986, 0.00310135103, 0.0725341797, 0.0808849633
0.443322754, 0.0862201154, 0.00248618927, 0.0728393555, 0.100490868, 0.443322754, 0.0455238074, 0.00309293172, 0.0728393555, 0.0806234553
0.44576416, 0.0874266848, 0.00248316875, 0.0731445312, 0.100454338, 0.44576416, 0.0441371538, 0.00309841005, 0.0731445312, 0.0803593174
0.448205566, 0.0888218433, 0.00248701775, 0.073449707, 0.100417919, 0.448205566, 0.037187282, 0.00310696264, 0.073449707, 0.0800934359
0.450646973, 0.0822938532, 0.0024859923, 0.0737548828, 0.100381605, 0.450646973, 0.044042781, 0.0030985063, 0.0737548828, 0.0798267052
0.453088379, 0.09053725, 0.00248952141, 0.0740600586, 0.10034541, 0.453088379, 0.0446890034, 0.00310302204, 0.0740600586, 0.0795600265
0.455529785, 0.0874911547, 0.00248813324, 0.0743652344, 0.100309327, 0.455529785, 0.042513486, 0.00310214865, 0.0743652344, 0.0792942718
0.457971191, 0.0898589045, 0.00249158877, 0.0746704102, 0.100273348, 0.457971191, 0.0455129892, 0.00310698729, 0.0746704102, 0.0790303275
